probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2212,0.675,1000080160,0.191523,0.350082,0.171727,0.43756,0.306648,0.500346,0.297105,0.466581,0.253227,0.435563,0.254361,0.462851,0.363411,0.57495,0.359833,0.496425
2212,0.175,1000060120,0.226192,0.386186,0.184424,0.415589,0.472586,0.715801,0.463063,0.55251,0.461494,0.701959,0.45381,0.547495,0.779825,1.15602,0.761135,0.800735
2212,1.175,1000060120,0.256181,0.428967,0.230425,0.435119,0.330945,0.528372,0.316814,0.470182,0.190561,0.35265,0.179246,0.44724,0.285073,0.474497,0.281081,0.465308
2212,0.925,1000060120,0.239393,0.407185,0.209945,0.429111,0.346251,0.548704,0.333816,0.478501,0.193852,0.355351,0.181597,0.444956,0.290864,0.476719,0.285078,0.46415
2212,0.675,1000060120,0.222111,0.382018,0.185432,0.419639,0.376953,0.588496,0.36535,0.493825,0.224422,0.396413,0.216509,0.449911,0.357155,0.565789,0.350871,0.490464
2212,1.175,1000080160,0.212589,0.3794,0.20191,0.445733,0.275985,0.461686,0.268606,0.459191,0.216487,0.391935,0.222113,0.464597,0.281678,0.473847,0.285265,0.473004
2212,0.425,1000180400,0.128825,0.220057,0.122208,0.235251,0.261303,0.388578,0.258593,0.299062,0.276357,0.409002,0.275214,0.311354,0.373034,0.53916,0.370463,0.387052
2212,0.925,1000180400,0.125368,0.217885,0.124358,0.240758,0.139533,0.232396,0.130504,0.234601,0.141631,0.237627,0.139379,0.242191,0.149131,0.241768,0.135573,0.231763
2212,0.175,1000180400,0.130206,0.216788,0.111932,0.2232,0.324161,0.472659,0.322198,0.346704,0.562099,0.811381,0.554936,0.563936,0.770932,1.12912,0.753773,0.771568
2212,0.675,1000180400,0.131632,0.225608,0.131162,0.242002,0.179754,0.283409,0.174002,0.250631,0.178224,0.28291,0.175907,0.253746,0.206455,0.316373,0.199589,0.261673
2212,1.675,1000060120,0.277691,0.458393,0.255729,0.444459,0.354735,0.559547,0.3424,0.482364,0.20427,0.373842,0.20595,0.45948,0.299656,0.494126,0.296121,0.470868
2212,1.925,1000080160,0.21538,0.382858,0.203193,0.444562,0.298484,0.491315,0.293556,0.468529,0.243399,0.431126,0.262098,0.481563,0.299782,0.498826,0.307461,0.483292
2212,0.925,1000260560,0.0986102,0.184538,0.0986234,0.241976,0.11652,0.204195,0.108981,0.232998,0.114888,0.200601,0.102415,0.228034,0.113879,0.199735,0.0928652,0.220501
2212,0.175,1000260560,0.119559,0.203206,0.0980642,0.219365,0.295324,0.433415,0.293534,0.324244,0.552104,0.796596,0.545276,0.554155,0.681476,0.992426,0.667502,0.680344
