probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2212,0.925,1000080160,0.204431,0.367482,0.18912,0.44098,0.273394,0.457928,0.265731,0.457996,0.560489,0.836588,0.549892,0.615286,0.343159,0.542803,0.32663,0.472587
2212,1.175,1000260560,0.0903172,0.174052,0.0905454,0.243936,0.107352,0.193211,0.100307,0.233724,0.18761,0.29551,0.186608,0.259357,0.106687,0.185916,0.0805199,0.214848
2212,1.675,1000080160,0.215708,0.385572,0.208863,0.450483,0.295603,0.488208,0.291818,0.468896,0.487112,0.734935,0.477148,0.561685,0.317015,0.510525,0.302387,0.464312
2212,0.425,1000060120,0.21185,0.368128,0.169569,0.414462,0.451497,0.686594,0.442497,0.538894,0.846435,1.25812,0.822707,0.861084,0.710676,1.05181,0.695567,0.738854
2212,0.675,1000260560,0.110682,0.198744,0.108206,0.23824,0.147942,0.243463,0.140859,0.238531,0.282877,0.417427,0.28107,0.315263,0.206113,0.315741,0.198858,0.261051
2212,1.425,1000060120,0.273512,0.453218,0.251885,0.443718,0.33526,0.533587,0.320597,0.471331,0.502505,0.755667,0.491839,0.571627,0.375942,0.590769,0.371385,0.501503
2212,1.425,1000080160,0.223091,0.393712,0.212528,0.446994,0.291171,0.484071,0.290625,0.471152,0.497303,0.744346,0.486754,0.56686,0.310952,0.503903,0.297101,0.463371
2212,0.425,1000260560,0.11348,0.200549,0.105839,0.232935,0.219567,0.335102,0.217597,0.274177,0.423236,0.609085,0.420833,0.432677,0.37805,0.546291,0.375243,0.391263
2212,1.425,1000260560,0.0819491,0.162959,0.0829162,0.24704,0.103819,0.190428,0.101682,0.239088,0.169186,0.273555,0.171124,0.255009,0.088381,0.161626,0.0561758,0.212061
2212,1.675,1000180400,0.101527,0.187844,0.100465,0.240417,0.147488,0.246051,0.148231,0.246817,0.213482,0.334814,0.225751,0.288103,0.119801,0.203687,0.0994916,0.220363
2212,1.925,1000180400,0.0941998,0.17826,0.092121,0.240529,0.151983,0.251267,0.152883,0.247951,0.211633,0.333653,0.226336,0.290083,0.125548,0.212451,0.109906,0.225491
2212,1.175,1000180400,0.114944,0.204688,0.113723,0.239724,0.132924,0.225412,0.127,0.236604,0.226714,0.349258,0.23393,0.289487,0.14525,0.236573,0.129295,0.228673
2212,1.675,1000260560,0.0686819,0.145766,0.068304,0.253662,0.115367,0.208217,0.121881,0.248295,0.16717,0.272869,0.172999,0.258743,0.073846,0.142631,0.038142,0.214449
2212,1.925,1000260560,0.0609201,0.134318,0.0566533,0.255958,0.120604,0.2149,0.127634,0.249062,0.17089,0.277946,0.179473,0.262864,0.0771377,0.149033,0.0492921,0.220293
2212,1.425,1000180400,0.109981,0.198651,0.109997,0.240838,0.138375,0.232091,0.13368,0.238553,0.212812,0.331751,0.22242,0.284053,0.131962,0.219427,0.114203,0.224166
2212,0.225,1000080160,0.177512,0.32858,0.144405,0.426674,0.443118,0.678447,0.437256,0.538038,1.33911,2.09509,1.25527,1.33985,0.97263,1.45891,0.938086,0.980517
2212,1.975,1000060120,0.273735,0.452871,0.250567,0.442167,0.37086,0.581915,0.361763,0.493707,0.512867,0.769549,0.502564,0.579292,0.38199,0.59631,0.376156,0.502287
2212,0.475,1000080160,0.186612,0.343842,0.164365,0.436298,0.394629,0.614953,0.389585,0.510758,0.877958,1.30832,0.852446,0.89165,0.632943,0.938818,0.620839,0.672955
2212,0.725,1000080160,0.202639,0.366979,0.188654,0.443442,0.289857,0.477108,0.277956,0.458055,0.634265,0.940937,0.622415,0.674459,0.405593,0.624847,0.393972,0.508531
2212,0.225,1000060120,0.213473,0.368852,0.169456,0.412299,0.472122,0.715065,0.46241,0.551965,1.19536,1.83346,1.13668,1.20023,1.03966,1.56973,0.997641,1.04486
2212,1.225,1000060120,0.260117,0.433677,0.232981,0.434687,0.333842,0.534271,0.324439,0.476627,0.512538,0.768095,0.503018,0.579437,0.378996,0.593192,0.371442,0.499546
2212,0.975,1000060120,0.241816,0.409385,0.209601,0.426795,0.336098,0.535055,0.322296,0.472631,0.538742,0.807076,0.526677,0.597345,0.357101,0.562975,0.345232,0.484058
2212,0.725,1000060120,0.240653,0.408534,0.209894,0.428135,0.356102,0.560444,0.34204,0.481028,0.617116,0.916165,0.605397,0.659925,0.453783,0.692047,0.446836,0.543427
2212,1.225,1000080160,0.210329,0.375809,0.198043,0.443908,0.260925,0.44183,0.251107,0.453124,0.512867,0.76938,0.503168,0.57984,0.303953,0.492013,0.284881,0.45491
2212,0.975,1000180400,0.123953,0.215856,0.12248,0.240045,0.139544,0.232449,0.130607,0.234701,0.254199,0.383437,0.259079,0.303783,0.174621,0.274289,0.164225,0.243191
2212,0.225,1000180400,0.124636,0.211269,0.108685,0.225119,0.306269,0.448269,0.304279,0.332453,0.787632,1.15495,0.769778,0.788665,0.71057,1.03537,0.697154,0.711398
2212,0.475,1000180400,0.133367,0.226334,0.130124,0.239082,0.242643,0.3644,0.23963,0.286681,0.453283,0.652635,0.452136,0.462985,0.389249,0.561748,0.386533,0.401301
2212,0.725,1000180400,0.126443,0.218949,0.124715,0.240112,0.169322,0.269532,0.162696,0.245363,0.318456,0.467348,0.321149,0.34819,0.230915,0.347864,0.225623,0.276737
2212,1.725,1000060120,0.267469,0.443562,0.242189,0.438132,0.371144,0.582113,0.361712,0.493459,0.486122,0.733266,0.475817,0.560523,0.404415,0.628852,0.4015,0.518665
2212,1.975,1000080160,0.216451,0.383119,0.200646,0.440979,0.284797,0.475911,0.283981,0.468981,0.514661,0.772649,0.504291,0.580787,0.340023,0.543817,0.333937,0.483006
2212,0.225,1000260560,0.113649,0.197575,0.0967528,0.223633,0.269075,0.398596,0.267576,0.305534,0.666073,0.967004,0.655314,0.667413,0.635044,0.919439,0.626401,0.637253
2212,0.975,1000260560,0.0976708,0.183319,0.0974827,0.24194,0.1123,0.199026,0.104386,0.232676,0.20933,0.321942,0.207101,0.268324,0.133466,0.220992,0.114859,0.223591
2212,0.975,1000080160,0.201715,0.364688,0.185355,0.44078,0.266233,0.448858,0.256161,0.454286,0.550815,0.823126,0.540261,0.607842,0.314031,0.504721,0.29556,0.458882
2212,1.725,1000080160,0.218392,0.388412,0.208009,0.447368,0.293467,0.48475,0.287775,0.466165,0.502919,0.756493,0.492949,0.572742,0.329199,0.527199,0.317282,0.471949
2212,0.475,1000060120,0.210753,0.365096,0.168188,0.414262,0.447591,0.682245,0.43793,0.536169,0.812454,1.20444,0.792429,0.83086,0.677658,1.00299,0.665927,0.712481
2212,1.225,1000260560,0.0863329,0.167836,0.0830354,0.241326,0.105974,0.192213,0.101226,0.236145,0.181411,0.28772,0.180948,0.257136,0.105586,0.184164,0.0794176,0.214593
2212,1.475,1000060120,0.265972,0.442301,0.242069,0.439257,0.338121,0.538336,0.325624,0.474975,0.47587,0.719253,0.464703,0.552644,0.376871,0.590858,0.370197,0.499481
2212,0.725,1000260560,0.1106,0.199498,0.110657,0.240915,0.137735,0.230466,0.129454,0.235016,0.270064,0.400369,0.26814,0.30598,0.194167,0.300188,0.185676,0.253902
2212,0.475,1000260560,0.115425,0.204326,0.112266,0.237482,0.21067,0.32317,0.207596,0.268026,0.382508,0.551517,0.381205,0.396597,0.328557,0.478222,0.325809,0.34924
2212,1.475,1000080160,0.211519,0.377015,0.198449,0.443081,0.279293,0.468318,0.276698,0.465563,0.486264,0.733756,0.476363,0.561154,0.314238,0.508013,0.300254,0.464401
2212,1.475,1000260560,0.0813313,0.163231,0.0834982,0.249338,0.105728,0.193335,0.105613,0.240946,0.170584,0.275791,0.173612,0.256769,0.0899775,0.163565,0.0597762,0.212941
2212,1.725,1000180400,0.102849,0.189197,0.10084,0.23927,0.143164,0.239807,0.141814,0.243461,0.220115,0.343659,0.234493,0.294134,0.124399,0.210126,0.106442,0.223026
2212,1.225,1000180400,0.117695,0.207495,0.114764,0.238002,0.139918,0.234777,0.136089,0.240068,0.229428,0.352555,0.238308,0.292673,0.148358,0.240751,0.133245,0.230304
2212,1.975,1000180400,0.0907773,0.17457,0.09093,0.24369,0.156103,0.258238,0.15996,0.25281,0.222854,0.349319,0.239881,0.299437,0.114416,0.197339,0.0939879,0.220224
2212,1.475,1000180400,0.106125,0.191926,0.0997777,0.234523,0.135832,0.229433,0.131462,0.238638,0.215389,0.337086,0.22729,0.288719,0.128626,0.215087,0.109942,0.222835
2212,1.725,1000260560,0.0685379,0.145196,0.0670299,0.252428,0.110542,0.200887,0.11504,0.245648,0.167463,0.27305,0.172974,0.258462,0.0789839,0.150133,0.0469983,0.215535
2212,1.975,1000260560,0.0644666,0.140468,0.065568,0.258656,0.121818,0.216987,0.130025,0.250556,0.168885,0.275908,0.176642,0.261613,0.079011,0.151957,0.053335,0.221483
2212,0.275,1000080160,0.173934,0.324049,0.141487,0.427872,0.425005,0.651655,0.416632,0.523342,1.20146,1.84778,1.13982,1.20487,0.902085,1.34483,0.87478,0.914008
2212,0.525,1000080160,0.18973,0.348416,0.170665,0.438803,0.369546,0.581393,0.362781,0.495761,0.814604,1.20886,0.795044,0.833997,0.554255,0.827574,0.543667,0.610323
2212,2.025,1000060120,0.274917,0.454912,0.25314,0.443904,0.364808,0.573442,0.354136,0.489023,0.522238,0.782845,0.512058,0.586426,0.404498,0.628786,0.401177,0.518244
2212,0.775,1000080160,0.195627,0.356059,0.17813,0.439556,0.289474,0.478355,0.280675,0.461545,0.627059,0.930776,0.615834,0.669057,0.368524,0.576395,0.354242,0.486665
2212,0.275,1000060120,0.211151,0.366332,0.166498,0.412095,0.470707,0.713081,0.460865,0.550862,1.06989,1.62017,1.02466,1.07452,0.95051,1.42113,0.920277,0.96136
2212,1.275,1000060120,0.257934,0.431222,0.231956,0.435325,0.33334,0.532705,0.321964,0.474214,0.499812,0.747374,0.48883,0.568233,0.404595,0.620515,0.399442,0.514057
2212,0.775,1000060120,0.230832,0.394244,0.199274,0.425027,0.348503,0.550858,0.334599,0.477828,0.579881,0.862186,0.569907,0.630703,0.435299,0.667184,0.429217,0.532606
2212,1.025,1000060120,0.251792,0.422134,0.223051,0.431159,0.3222,0.516514,0.306355,0.464899,0.520939,0.781005,0.510181,0.584846,0.37093,0.58205,0.361932,0.493851
2212,1.275,1000080160,0.201145,0.363782,0.183516,0.439697,0.261746,0.443086,0.252527,0.453925,0.498837,0.746279,0.488154,0.567868,0.307264,0.497537,0.291496,0.459528
2212,0.275,1000180400,0.125287,0.214329,0.114647,0.230759,0.293495,0.431349,0.291273,0.322567,0.687146,0.999921,0.674355,0.68743,0.647518,0.938854,0.637594,0.648923
2212,1.025,1000180400,0.122786,0.215011,0.122791,0.241559,0.134668,0.226322,0.126003,0.233913,0.247219,0.37465,0.253176,0.300433,0.162238,0.258446,0.149519,0.236587
2212,0.525,1000180400,0.132192,0.225625,0.128981,0.239406,0.233084,0.35203,0.230054,0.280806,0.424009,0.612188,0.422819,0.435587,0.34822,0.504871,0.345768,0.365781
2212,0.775,1000180400,0.125149,0.217137,0.123093,0.239558,0.165899,0.265466,0.1599,0.24477,0.29899,0.441449,0.301654,0.333041,0.214162,0.325989,0.207675,0.265971
2212,1.775,1000060120,0.264411,0.44029,0.240224,0.438657,0.370611,0.58305,0.364411,0.496938,0.497156,0.743952,0.486133,0.566073,0.377211,0.592311,0.372399,0.501862
2212,2.025,1000080160,0.215774,0.384106,0.205134,0.446339,0.29432,0.486538,0.290343,0.468301,0.495198,0.741259,0.484903,0.565935,0.341593,0.544691,0.333148,0.480999
2212,1.025,1000260560,0.0953638,0.180727,0.0961464,0.243419,0.106568,0.190874,0.0953981,0.229572,0.201989,0.31331,0.200389,0.265467,0.125591,0.210719,0.104772,0.220464
2212,0.275,1000260560,0.117919,0.205681,0.109705,0.23236,0.260595,0.388163,0.258732,0.299654,0.581728,0.840587,0.573794,0.583133,0.553002,0.7978,0.546292,0.55517
2212,1.025,1000080160,0.202548,0.363974,0.184181,0.437832,0.276507,0.462893,0.270368,0.460694,0.526871,0.789229,0.517083,0.590248,0.304517,0.492376,0.284669,0.454261
2212,1.775,1000080160,0.200522,0.363417,0.184515,0.441298,0.303396,0.499421,0.302388,0.474607,0.501956,0.755194,0.491741,0.571816,0.343294,0.545062,0.331106,0.477504
