probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4211,0.325,1000060120,4.46857,1.04571,1.02031,0.789967,4.17663,9.47474,3.38508,5.87784,3.69787,2.70728,1.60588,1.91702,3.36566,11.2138,2.78637,4.37458
211,1.275,1000180400,9.87532,5.1871,4.63895,4.28825,15.5222,13.7172,7.46779,6.84076,9.48406,10.7979,9.5354,12.9368,11.2736,5.56654,5.18018,4.66391,,,,,,,,,,,,,,,,,,
211,1.325,1000180400,10.2443,4.91075,4.53081,4.03953,14.9891,13.7432,7.58493,7.1505,8.66894,10.6062,10.2503,14.9681,11.746,5.28375,5.06548,4.38663,,,,,,,,,,,,,,,,,,
211,1.375,1000180400,10.2909,5.19165,4.72632,4.30023,15.8533,13.7493,7.43035,6.71958,9.71082,10.9412,9.69932,13.2161,11.2183,6.01048,5.47878,5.09518,,,,,,,,,,,,,,,,,,
211,1.425,1000180400,10.6121,5.02834,4.67827,4.14965,15.2139,13.7343,7.54036,7.02588,9.09763,9.65535,9.70839,13.5042,11.862,5.35853,5.14212,4.46026,,,,,,,,,,,,,,,,,,
211,1.475,1000180400,10.8363,4.9346,4.65197,4.0592,16.4599,13.7872,7.31304,6.4137,6.49112,14.2509,11.6602,19.5426,11.6101,6.01655,5.571,5.11411,,,,,,,,,,,,,,,,,,
211,1.525,1000180400,11.0339,5.30077,4.94613,4.40607,17.4104,14.209,7.34957,6.30862,9.45679,9.97514,9.95282,13.9076,11.9311,6.03013,5.65295,5.13906,,,,,,,,,,,,,,,,,,
211,1.575,1000180400,11.2477,5.63499,5.22782,4.73011,15.5955,13.5576,7.2675,6.5137,6.98177,15.4739,10.9092,17.2132,11.9321,5.6262,5.35599,4.73115,,,,,,,,,,,,,,,,,,
211,1.625,1000180400,11.2691,4.99558,4.76863,4.11218,17.639,14.1793,7.17029,6.02184,9.97698,11.1025,9.91278,13.6004,12.0626,6.22518,5.82661,5.34494,,,,,,,,,,,,,,,,,,
211,1.675,1000180400,11.3542,5.66317,5.27002,4.75709,17.3152,14.1167,7.30601,6.26509,7.92727,15.0334,12.0689,20.2978,12.5672,5.76693,5.58276,4.88009,,,,,,,,,,,,,,,,,,
211,1.725,1000180400,11.6969,5.6762,5.34851,4.77552,17.8279,14.4197,7.28061,6.15886,8.11561,12.3688,10.3637,15.4772,11.7883,6.54654,6.00034,5.65587,,,,,,,,,,,,,,,,,,
211,1.775,1000180400,12.1631,5.86509,5.57806,4.97583,17.2444,14.1754,7.40831,6.42483,10.1124,9.16959,11.1732,16.8562,11.5555,6.73647,6.07653,5.83567,,,,,,,,,,,,,,,,,,
211,1.825,1000180400,12.0867,5.79783,5.515,4.90661,18.1958,15.5923,8.11666,7.47375,4.63883,11.1173,12.7531,23.5045,11.3212,7.4874,6.54916,6.63431,,,,,,,,,,,,,,,,,,
211,1.875,1000180400,12.3925,5.91257,5.66472,5.02679,18.4688,14.7989,7.00203,5.69333,8.20943,12.9582,10.7599,16.4185,11.6711,6.86834,6.19476,5.9892,,,,,,,,,,,,,,,,,,
211,1.925,1000180400,12.538,5.97362,5.73763,5.09697,17.6366,14.1698,7.16182,6.0091,9.11285,13.4733,12.0839,19.9066,12.0131,7.1011,6.47541,6.26974,,,,,,,,,,,,,,,,,,
211,1.975,1000180400,12.6705,6.02629,5.80996,5.15326,17.1439,13.7,6.93799,5.7565,7.04362,14.1355,12.2622,21.0865,11.8088,6.96968,6.30821,6.11091,,,,,,,,,,,,,,,,,,
211,2.025,1000180400,13.139,6.01258,5.89202,5.15566,18.0951,14.3426,6.97041,5.68545,7.79855,15.0836,12.0917,20.2833,10.7308,12.8256,6.59923,6.91105,,,,,,,,,,,,,,,,,,
211,0.075,1000260560,2,2.8225,1.32715,0.927476,2.0003,12.3375,5.49496,3.82888,3.67901,3.17284,1.76506,2.19416,2.475,17.329,2.18947,3.66217,,,,,,,,,,,,,,,,,,
211,0.125,1000260560,2,12.2399,2.61367,1.82665,2.00001,13.2567,5.85306,4.07679,4.03138,3.31358,1.98051,2.3595,2.30026,13.8753,2.57569,4.41634,,,,,,,,,,,,,,,,,,
211,0.175,1000260560,2,16.0269,3.69189,2.57585,2.00123,16.1338,6.48167,4.56391,4.4516,3.28034,2.13264,2.41727,3.2199,11.332,2.62982,3.92081,,,,,,,,,,,,,,,,,,
211,0.225,1000260560,2.00191,11.495,4.67953,3.3088,3.82014,16.6664,6.47084,10.2563,4.78252,3.31212,2.27011,2.48727,4.21074,4.94238,2.72415,3.53583,,,,,,,,,,,,,,,,,,
211,0.275,1000260560,6.20284,4.71703,3.37796,3.66702,5.93891,9.78192,6.31522,8.76193,5.07903,3.30181,2.36628,2.51492,5.04307,4.1528,2.71453,3.0956,,,,,,,,,,,,,,,,,,
211,0.325,1000260560,7.39224,3.34082,2.9844,2.67756,7.2732,11.1324,6.36305,8.12113,5.23427,3.94233,2.69723,2.98629,5.34747,4.34964,2.9166,3.27566,,,,,,,,,,,,,,,,,,
211,0.375,1000260560,7.47417,3.69687,3.21263,2.97268,9.49162,12.4516,6.07994,6.61634,5.17517,5.14905,3.19398,3.83346,5.28744,5.4252,3.36488,4.06535,,,,,,,,,,,,,,,,,,
211,0.425,1000260560,7.68298,3.83565,3.33814,3.09049,10.433,12.9129,6.81389,7.36455,4.73475,9.21234,4.07681,5.5707,5.58987,5.57345,3.55608,4.23358,,,,,,,,,,,,,,,,,,
211,0.475,1000260560,8.15036,3.75676,3.38549,3.0271,11.8585,7.0691,6.40311,6.22473,5.07293,9.63334,4.33951,5.82328,5.93614,5.67061,3.73491,4.35314,,,,,,,,,,,,,,,,,,
211,0.525,1000260560,8.4592,4.06859,3.64163,3.29452,12.5811,13.1323,6.97025,6.86653,5.10138,9.28326,4.8808,6.7333,6.24187,6.08535,4.05685,4.73878,,,,,,,,,,,,,,,,,,
211,0.575,1000260560,8.6416,4.38849,3.87526,3.56715,13.9195,7.00253,6.94086,6.41617,4.96184,11.6668,5.64029,8.08198,6.89077,5.76662,4.1208,4.55045,,,,,,,,,,,,,,,,,,
211,0.625,1000260560,8.88003,4.53766,4.01449,3.7007,14.1536,6.91616,6.92459,6.34259,5.08345,12.944,6.30662,9.15239,7.61861,5.81727,4.37621,4.67842,,,,,,,,,,,,,,,,,,
211,0.675,1000260560,9.20233,4.57717,4.10953,3.73738,14.4943,6.60094,6.72363,5.9691,4.63298,16.6527,7.38421,11.3656,8.5202,5.01842,4.20939,4.09372,,,,,,,,,,,,,,,,,,
211,0.725,1000260560,9.04645,4.97279,4.31945,4.075,14.7486,13.5272,7.35265,6.84232,5.6632,12.3883,7.01344,10.057,9.12712,5.05306,4.38005,4.15036,,,,,,,,,,,,,,,,,,
211,0.775,1000260560,9.80704,4.79427,4.36913,3.93279,14.9572,13.4392,7.22597,6.59287,6.23531,11.7205,7.57773,10.7562,9.90176,4.55107,4.2221,3.71432,,,,,,,,,,,,,,,,,,
211,0.825,1000260560,9.94213,4.9278,4.48301,4.05457,15.1999,13.8159,7.63611,7.1873,6.43279,11.86,7.90559,11.264,10.4752,4.31386,4.14101,3.47805,,,,,,,,,,,,,,,,,,
211,0.875,1000260560,10.4621,5.25488,4.80593,4.35962,15.7461,14.1919,7.97227,7.63008,6.99642,10.202,8.00523,11.0941,11.0506,4.35943,4.24956,3.50005,,,,,,,,,,,,,,,,,,
211,0.925,1000260560,10.2468,5.77618,5.09438,4.83467,15.6501,13.9597,7.71385,7.22248,7.70443,9.51517,8.10878,10.9104,11.4846,4.30891,4.25664,3.43106,,,,,,,,,,,,,,,,,,
211,0.975,1000260560,10.7104,5.6544,5.12703,4.7347,16.1101,13.8372,7.46873,6.72604,7.52214,10.4643,8.80165,12.346,11.6518,4.32179,4.28432,3.43622,,,,,,,,,,,,,,,,,,
211,1.025,1000260560,10.924,5.74249,5.2284,4.82892,16.7868,13.8949,7.30955,6.35913,6.92292,14.0973,9.64112,14.3369,11.9047,4.43466,4.4058,3.53608,,,,,,,,,,,,,,,,,,
211,1.075,1000260560,11.3402,5.82502,5.37814,4.91939,17.0985,14.8163,8.15077,7.71753,8.39583,9.7403,9.5905,13.4923,12.207,4.66277,4.63255,3.75148,,,,,,,,,,,,,,,,,,
211,1.125,1000260560,11.6877,6.15427,5.69277,5.25148,17.2386,14.4119,7.65277,6.82417,8.0483,11.8604,10.0705,14.7995,12.699,4.50993,4.54719,3.57614,,,,,,,,,,,,,,,,,,
211,1.175,1000260560,11.8973,6.14321,5.73184,5.2485,17.5334,15.2238,8.33132,7.96905,8.44732,11.8147,10.5108,15.7254,12.632,4.83612,4.8289,3.91411,,,,,,,,,,,,,,,,,,
211,1.225,1000260560,12.0314,6.4101,5.95465,5.53569,17.9205,15.5348,8.33859,7.93487,9.50617,10.1513,9.90869,13.7944,13.0754,4.8105,4.85529,3.87141,,,,,,,,,,,,,,,,,,
211,1.275,1000260560,12.1752,6.49538,6.0585,5.62622,18.1109,16.2103,8.88846,9.00069,10.5677,11.7142,10.1824,13.9987,13.3866,5.00178,5.06274,4.06208,,,,,,,,,,,,,,,,,,
211,1.325,1000260560,12.6108,6.78529,6.39191,5.97469,18.2237,16.4074,8.96179,9.16424,10.5042,9.83631,11.118,16.5707,13.415,5.01182,5.07513,4.07192,,,,,,,,,,,,,,,,,,
211,1.375,1000260560,12.7928,6.57855,6.27384,5.76024,18.6563,16.6479,8.55365,8.283,11.8495,12.1401,11.2159,16.4309,13.6902,5.21332,5.29228,4.28221,,,,,,,,,,,,,,,,,,
211,1.425,1000260560,12.8806,6.70318,6.38888,5.91231,18.8539,16.7242,8.23442,7.65704,11.7587,11.9793,11.2255,16.486,13.8898,5.13577,5.24567,4.19417,,,,,,,,,,,,,,,,,,
211,1.475,1000260560,13.1157,6.86253,6.58836,6.11885,19.6776,14.7224,8.83745,8.84218,12.0321,12.0423,11.4384,17.0858,13.9745,5.38814,5.49211,4.47281,,,,,,,,,,,,,,,,,,
211,1.525,1000260560,13.537,6.87969,6.71939,6.18975,20,14.7464,8.81545,8.74554,13.0442,13.6001,11.3399,16.4955,14.196,5.63284,5.75349,4.75017,,,,,,,,,,,,,,,,,,
211,1.575,1000260560,13.7341,6.75188,6.6609,6.05385,20,17.8626,8.93492,8.97667,12.6091,10.5039,12.7565,21.2588,14.0573,5.70496,5.79664,4.83082,,,,,,,,,,,,,,,,,,
211,1.625,1000260560,13.8602,13.5093,7.41885,7.14947,20,16.4811,9.52533,10.442,13.1629,12.3042,12.3212,19.6463,14.785,5.67297,5.89231,4.81307,,,,,,,,,,,,,,,,,,
211,1.675,1000260560,14.209,13.3142,7.14579,6.6543,20,16.2233,8.47026,8.07605,12.301,11.1564,12.1574,19.3109,14.4501,5.98586,6.13164,5.17533,,,,,,,,,,,,,,,,,,
211,1.725,1000260560,14.8202,13.5333,7.35176,6.82476,20,17.8202,8.93191,8.9351,11.4506,9.88275,12.7378,21.5012,14.5991,6.27879,6.44392,5.55391,,,,,,,,,,,,,,,,,,
211,1.775,1000260560,14.8918,13.8219,7.68916,7.34809,20,17.6034,9.4394,10.1344,14.035,13.7467,12.1613,18.9315,14.7737,5.87129,6.08552,5.05564,,,,,,,,,,,,,,,,,,
211,1.825,1000260560,14.9946,14.0321,7.93123,7.71271,20,17.9955,8.59286,8.32682,12.1916,11.9845,14.5134,27.7277,15.4682,5.64302,5.98825,4.81359,,,,,,,,,,,,,,,,,,
211,1.875,1000260560,15.4528,13.9182,7.71938,7.24258,19.9999,16.8381,9.82655,11.2015,12.0578,9.73363,13.2939,23.2,14.6971,6.70772,6.89011,6.15618,,,,,,,,,,,,,,,,,,
211,1.925,1000260560,16.0047,14.1671,7.87073,7.40182,19.9998,17.5743,10.5917,13.2577,15.1441,11.8434,14.0525,25.6776,15.0327,6.31323,6.58707,5.65921,,,,,,,,,,,,,,,,,,
211,1.975,1000260560,16.4649,14.3771,7.96814,7.48492,19.9999,17.5517,9.04577,9.32169,16.1354,15.9388,11.6566,16.8006,14.8174,6.61545,6.83354,6.04726,,,,,,,,,,,,,,,,,,
211,2.025,1000260560,16.4748,14.3081,7.88295,7.3304,20,16.174,9.09327,9.3828,13.3028,10.3444,14.5987,28.0251,14.9789,13.4907,7.28729,6.67604,,,,,,,,,,,,,,,,,,
