probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
2112,0.325,1000080160,-0.436167,2.19331,2.13593,1.67287,-0.563414,1.7063,1.69903,1.21901,-0.191448,0.920244,0.920245,0.644603,-0.310759,0.783687,0.783649,0.548643
2112,0.375,1000080160,-0.484352,2.19846,2.1382,1.68075,-0.502503,1.70358,1.69676,1.21555,-0.196816,0.941457,0.941457,0.659466,-0.299844,0.774665,0.774624,0.542301
2112,0.425,1000080160,-0.442806,2.23843,2.17364,1.7211,-0.520782,1.71503,1.70795,1.2254,-0.202815,0.938682,0.938682,0.657549,-0.304902,0.81723,0.817216,0.57227
2112,0.475,1000080160,-0.488343,2.21204,2.15061,1.69357,-0.513162,1.68081,1.67497,1.19715,-0.21529,0.943231,0.943231,0.660724,-0.314821,0.810144,0.810124,0.567248
2112,0.525,1000080160,-0.476179,2.21559,2.15446,1.69733,-0.4867,1.68299,1.67726,1.19559,-0.221653,0.951045,0.951045,0.666221,-0.314859,0.806888,0.806866,0.564969
2112,0.575,1000080160,-0.485064,2.22353,2.16169,1.70623,-0.542535,1.70135,1.69504,1.2126,-0.249437,0.954582,0.954582,0.668802,-0.317125,0.810226,0.810205,0.567333
2112,0.625,1000080160,-0.459017,2.12021,2.07569,1.59813,-0.500149,1.6989,1.69225,1.2087,-0.233062,0.953509,0.953509,0.668049,-0.291514,0.786754,0.786729,0.550908
2112,0.675,1000080160,-0.525683,2.18769,2.1284,1.66811,-0.520165,1.71374,1.70667,1.22431,-0.271075,0.972631,0.972631,0.681347,-0.298042,0.817954,0.817943,0.572819
2112,0.725,1000080160,-0.488671,2.1465,2.09696,1.62549,-0.551226,1.68691,1.68067,1.20285,-0.268824,0.956764,0.956764,0.670328,-0.312859,0.780603,0.78056,0.546466
2112,0.775,1000080160,-0.537267,2.21835,2.15249,1.70015,-0.570781,1.65995,1.65476,1.17975,-0.277552,0.958662,0.958662,0.671658,-0.317883,0.773772,0.773716,0.541602
2112,0.825,1000080160,-0.377703,2.214,2.15576,1.69457,-0.500371,1.73218,1.72464,1.23928,-0.265498,0.976275,0.976274,0.682589,-0.313542,0.798569,0.798542,0.559166
2112,0.875,1000080160,-0.395187,2.16517,2.11305,1.64275,-0.469166,1.71621,1.70913,1.22536,-0.281126,0.976946,0.976946,0.684467,-0.324633,0.79393,0.793895,0.555836
2112,0.925,1000080160,-0.429569,2.21345,2.15396,1.69452,-0.517138,1.68116,1.67455,1.19479,-0.264837,0.963919,0.963919,0.673866,-0.295499,0.801548,0.80153,0.561305
2112,0.975,1000080160,-0.273025,2.1497,2.10277,1.6242,-0.546349,1.69024,1.68408,1.20271,-0.273521,0.960667,0.960667,0.673062,-0.310449,0.775533,0.775485,0.542901
2112,1.025,1000080160,-0.482189,2.18662,2.12982,1.66676,-0.519175,1.67332,1.66772,1.19117,-0.282527,0.972999,0.972999,0.681704,-0.346956,0.7876,0.787547,0.551253
2112,1.075,1000080160,-0.501338,2.2367,2.17072,1.71997,-0.537582,1.6966,1.69052,1.21058,-0.273357,0.959902,0.959902,0.670995,-0.338046,0.774204,0.774133,0.541788
2112,1.125,1000080160,-0.498321,2.18658,2.12766,1.66421,-0.545906,1.69586,1.68973,1.21013,-0.259634,0.959982,0.959982,0.671202,-0.312961,0.78157,0.781527,0.547158
2112,1.175,1000080160,-0.420454,2.26662,2.19551,1.75059,-0.537852,1.71376,1.70666,1.22161,-0.260309,0.944302,0.944301,0.660286,-0.300074,0.813652,0.813638,0.569799
2112,1.225,1000080160,-0.38677,2.15049,2.10203,1.62882,-0.441346,1.69337,1.68783,1.2062,-0.270672,0.950943,0.950943,0.66466,-0.290655,0.77125,0.771214,0.539987
2112,1.275,1000080160,-0.470357,2.20427,2.14407,1.68319,-0.469919,1.73009,1.72284,1.23695,-0.281163,0.957323,0.957323,0.669266,-0.299754,0.790877,0.790851,0.553748
2112,1.325,1000080160,-0.481298,2.23831,2.17152,1.72103,-0.477713,1.70674,1.69975,1.21479,-0.290958,0.966454,0.966454,0.677117,-0.308314,0.769601,0.769546,0.538702
2112,1.375,1000080160,-0.472306,2.18137,2.12417,1.65883,-0.453145,1.68758,1.68181,1.20162,-0.261342,0.927908,0.927908,0.648692,-0.311849,0.756195,0.756113,0.529137
2112,1.425,1000080160,-0.494224,2.17494,2.12017,1.65486,-0.438795,1.6861,1.67983,1.19857,-0.240174,0.972318,0.972318,0.679602,-0.257016,0.808755,0.808753,0.566464
2112,1.475,1000080160,-0.496894,2.11911,2.07236,1.59731,-0.497399,1.71544,1.70856,1.2253,-0.283199,0.938844,0.938844,0.656326,-0.30846,0.780133,0.780092,0.546146
2112,1.525,1000080160,-0.426607,2.24058,2.17684,1.72255,-0.46179,1.68731,1.68078,1.20146,-0.283825,0.944707,0.944707,0.661773,-0.28695,0.745404,0.745337,0.521803
2112,1.575,1000080160,-0.516435,2.27745,2.2022,1.76349,-0.512557,1.71668,1.70961,1.22661,-0.260398,0.962417,0.962416,0.674188,-0.281735,0.775115,0.775089,0.542744
2112,1.625,1000080160,-0.453956,2.24952,2.18213,1.73301,-0.512335,1.64252,1.63781,1.16605,-0.280274,0.940991,0.940991,0.65928,-0.300737,0.798231,0.79821,0.558926
2112,1.675,1000080160,-0.395129,2.11621,2.07068,1.58984,-0.50354,1.64656,1.64248,1.16919,-0.289359,0.953573,0.953573,0.668092,-0.29151,0.786453,0.786429,0.550693
2112,1.725,1000080160,-0.428179,2.18111,2.1245,1.65941,-0.456265,1.68951,1.68432,1.20304,-0.28183,0.948683,0.948683,0.664665,-0.256558,0.770182,0.770175,0.539444
2112,1.775,1000080160,-0.49954,2.19165,2.13302,1.67206,-0.484553,1.64779,1.64238,1.16999,-0.287312,0.951112,0.951112,0.666371,-0.271355,0.794986,0.794976,0.556776
2112,1.825,1000080160,-0.461451,2.27126,2.19983,1.75664,-0.493762,1.70724,1.70109,1.21827,-0.269824,0.911081,0.91108,0.63681,-0.250677,0.85705,0.857049,0.600274
2112,1.875,1000080160,-0.473563,2.17471,2.12062,1.65434,-0.427231,1.64269,1.63847,1.16232,-0.278827,0.942094,0.942094,0.659915,-0.278972,0.772618,0.772593,0.541018
2112,1.925,1000080160,-0.491607,2.21649,2.15451,1.69661,-0.51189,1.63764,1.63379,1.15964,-0.297217,0.915546,0.915545,0.641445,-0.252702,0.821295,0.821295,0.575242
2112,1.975,1000080160,-0.453399,2.19757,2.13944,1.67776,-0.454839,1.67562,1.67092,1.19177,-0.278901,0.944709,0.944709,0.661745,-0.28324,0.788386,0.788367,0.552081
2112,2.025,1000080160,-0.417706,2.16533,2.11216,1.64002,-0.572789,1.63294,1.6274,1.15959,-0.294919,0.925522,0.925522,0.648318,-0.26216,0.795123,0.795117,0.556901
2112,0.075,1000180400,-1.52558,2.28719,2.28719,1.60114,-0.941025,1.9451,1.9451,1.36195,-2.00803,1.18416,1.18416,0.828531,-2.41731,1.10593,1.10593,0.773098
2112,0.125,1000180400,-1.53987,2.26885,2.26885,1.58938,-0.999202,1.98563,1.98563,1.3889,-2.02409,1.26123,1.26123,0.882752,-2.44282,1.15182,1.15182,0.80576
2112,0.175,1000180400,-1.54721,2.24483,2.24483,1.57233,-1.03572,2.06212,2.06212,1.44124,-2.09958,1.2936,1.2936,0.905519,-2.44663,1.15933,1.15933,0.811297
2112,0.225,1000180400,-1.53096,2.29181,2.29181,1.60497,-1.03573,2.05346,2.05346,1.4387,-2.14414,1.32519,1.32519,0.927729,-2.45051,1.19098,1.19098,0.833481
2112,0.275,1000180400,-1.58113,2.29081,2.29081,1.60334,-1.02972,2.06525,2.06525,1.44696,-2.19364,1.32463,1.32463,0.92709,-2.42265,1.21012,1.21012,0.847251
2112,0.325,1000180400,-1.49497,2.23167,2.23167,1.56325,-1.02327,2.12349,2.12349,1.48414,-2.23768,1.33062,1.33062,0.931346,-2.47879,1.21818,1.21818,0.852832
2112,0.375,1000180400,-1.58893,2.28875,2.28875,1.60225,-1.0649,2.13733,2.13733,1.49441,-2.31534,1.35794,1.35794,0.950437,-2.46564,1.23547,1.23547,0.864972
