probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2112,1.125,1000180400,0.115968,0.172105,0.114364,0.133726,0.143532,0.208476,0.142749,0.154338,0.164994,0.237269,0.164454,0.172037,0.13924,0.202757,0.138303,0.150872
2112,1.175,1000180400,0.121495,0.179356,0.120286,0.13781,0.14449,0.20975,0.143733,0.155109,0.159565,0.229951,0.15901,0.167473,0.137468,0.200345,0.136553,0.149533
2112,1.225,1000180400,0.113738,0.169301,0.111994,0.132196,0.142221,0.206694,0.141386,0.153254,0.159469,0.229693,0.159032,0.167476,0.136249,0.19879,0.135244,0.14855
2112,1.275,1000180400,0.111667,0.166565,0.11001,0.130952,0.139713,0.203397,0.138784,0.151248,0.153003,0.220803,0.15274,0.16229,0.137246,0.200085,0.136292,0.149339
2112,1.325,1000180400,0.11272,0.167718,0.111093,0.131552,0.13823,0.20142,0.137277,0.150096,0.153063,0.220886,0.152799,0.162339,0.135247,0.197433,0.134249,0.1478
2112,1.375,1000180400,0.109975,0.164402,0.107946,0.129555,0.139714,0.203454,0.138878,0.151371,0.152218,0.220007,0.151592,0.161353,0.134125,0.195947,0.133101,0.146942
2112,1.425,1000180400,0.111348,0.166122,0.10946,0.130516,0.138911,0.202356,0.138015,0.150683,0.152501,0.220151,0.15231,0.161971,0.132352,0.193568,0.131317,0.145615
2112,1.475,1000180400,0.109668,0.16403,0.107671,0.12941,0.139343,0.202958,0.138499,0.151078,0.147786,0.214117,0.147042,0.157698,0.134083,0.195893,0.133059,0.146912
2112,1.525,1000180400,0.1062,0.159476,0.10388,0.126979,0.143532,0.208451,0.142707,0.154283,0.149947,0.217032,0.149243,0.15947,0.131531,0.192469,0.130488,0.145003
2112,1.575,1000180400,0.104625,0.157506,0.10234,0.126116,0.142053,0.206507,0.141173,0.153091,0.148014,0.214423,0.147273,0.157882,0.12844,0.188438,0.127258,0.142653
2112,1.625,1000180400,0.100492,0.151956,0.0984444,0.123878,0.135943,0.198431,0.134968,0.148375,0.149597,0.21655,0.148871,0.159161,0.130703,0.191479,0.129531,0.14431
2112,1.675,1000180400,0.102014,0.154077,0.0995107,0.124382,0.140354,0.20428,0.139488,0.151816,0.148607,0.215218,0.147871,0.158359,0.128932,0.189032,0.12782,0.143054
2112,1.725,1000180400,0.0971006,0.147767,0.0942143,0.12133,0.143195,0.208028,0.142335,0.153995,0.149897,0.216966,0.149197,0.159434,0.131083,0.191873,0.130035,0.144671
2112,1.775,1000180400,0.0989217,0.1501,0.0961496,0.122414,0.138411,0.20169,0.13751,0.1503,0.148307,0.214843,0.147614,0.158178,0.130807,0.191505,0.129755,0.144465
2112,1.825,1000180400,0.0924949,0.141712,0.0891975,0.118506,0.147073,0.213167,0.14632,0.157128,0.148994,0.215769,0.148311,0.158737,0.128805,0.188934,0.127621,0.142917
2112,1.875,1000180400,0.0900495,0.138552,0.0864326,0.117005,0.145572,0.211226,0.144903,0.156063,0.15539,0.224089,0.155098,0.164233,0.130399,0.191044,0.129251,0.144103
2112,1.925,1000180400,0.0912552,0.139642,0.0879384,0.117868,0.145917,0.211622,0.145146,0.156198,0.152209,0.219738,0.152014,0.161722,0.126969,0.18648,0.125762,0.141575
2112,1.975,1000180400,0.0919472,0.141095,0.0887636,0.118375,0.149242,0.216113,0.14857,0.158952,0.150675,0.217808,0.150221,0.16025,0.132387,0.193617,0.131353,0.145643
2112,2.025,1000180400,0.0870882,0.134897,0.0833448,0.115564,0.148034,0.214454,0.147293,0.157901,0.158326,0.228273,0.15776,0.166431,0.134602,0.196528,0.133646,0.147346
2112,0.075,1000260560,0.102273,0.155343,0.101577,0.126656,0.356945,0.508722,0.354986,0.356789,0.801994,1.17828,0.782106,0.801853,0.719163,1.049,0.704478,0.718843
2112,0.125,1000260560,0.106657,0.160937,0.106534,0.129748,0.292273,0.415391,0.291622,0.292928,0.53094,0.762793,0.526082,0.531918,0.483173,0.692654,0.478968,0.483356
2112,0.175,1000260560,0.106143,0.160255,0.105293,0.12873,0.263994,0.375246,0.263238,0.26465,0.42978,0.614532,0.426558,0.429641,0.396642,0.565779,0.394697,0.39712
2112,0.225,1000260560,0.111928,0.167825,0.111765,0.13298,0.250195,0.35557,0.249829,0.251476,0.373799,0.532914,0.371844,0.373883,0.352554,0.502034,0.351118,0.352856
