probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
-211,0.275,1000080160,4.43926,1.49881,1.32726,1.1863,4.18775,12.5255,4.30799,7.25089,4.08335,2.23114,1.57863,1.68293,5.20281,3.15239,2.34009,2.43573
-211,0.325,1000080160,4.75359,1.25017,1.20436,0.95815,5.01037,9.15191,4.36784,6.99004,4.20675,2.30201,1.65015,1.74423,5.10156,3.63855,2.51559,2.7562
-211,0.375,1000080160,4.78243,1.33485,1.27079,1.03295,6.29384,6.15415,4.05401,5.67544,4.31018,2.28346,1.67374,1.74477,5.08468,4.065,2.68731,3.04529
-211,0.425,1000080160,4.84803,1.44858,1.35953,1.13027,6.6055,6.23623,4.21987,6.10794,4.41179,2.21673,1.67847,1.71064,4.88036,4.79182,2.91269,3.53778
-211,0.475,1000080160,4.92234,1.43025,1.35532,1.11025,6.71942,6.28773,4.2973,6.31398,4.52084,2.26002,1.73037,1.75023,4.8287,5.10837,3.03143,3.78123
-211,0.525,1000080160,4.92498,1.58457,1.46168,1.24514,7.37106,5.37713,4.07762,5.50542,4.68316,2.17531,1.73892,1.70253,4.58037,10.0463,3.21519,4.25206
-211,0.575,1000080160,4.95406,1.61241,1.48416,1.26799,8.12998,5.13817,4.15706,5.7411,4.81606,2.13269,1.75212,1.67847,4.81197,9.9239,3.66852,5.14362
-211,0.625,1000080160,5.07246,1.60254,1.49439,1.25449,8.2071,4.28253,3.67891,4.31144,4.99655,2.26204,1.86192,1.78213,5.05314,10.4184,3.5052,4.66128
-211,0.675,1000080160,5.00931,1.76046,1.5866,1.39102,8.38377,4.56037,3.88312,4.86252,5.22288,2.12563,1.84212,1.68353,5.10577,10.1288,3.91388,5.66204
-211,0.725,1000080160,5.1482,1.74787,1.60161,1.37656,8.09266,5.4529,4.32089,6.28909,5.18615,2.28536,1.91778,1.80764,5.80423,5.46284,3.53592,4.46515
-211,0.775,1000080160,5.14266,1.89741,1.69321,1.50161,8.41371,4.48399,3.83447,4.72588,5.35964,2.3027,1.96801,1.8248,5.81644,5.77724,3.68295,4.82641
-211,0.825,1000080160,5.19988,2.04248,1.78934,1.61834,8.34028,4.7314,3.9802,5.14552,5.57211,2.22367,1.96703,1.76389,6.73434,4.60138,3.46207,4.0246
-211,0.875,1000080160,5.20568,2.042,1.78999,1.61807,8.66299,4.65527,3.95922,5.10253,5.47306,2.19511,1.93112,1.74101,7.10505,4.67186,3.59887,4.30304
-211,0.925,1000080160,5.26469,2.03991,1.80026,1.61639,9,5.05448,4.22152,5.90983,5.45919,2.25475,1.9625,1.78861,6.38132,11.1592,4.54405,7.32926
-211,0.975,1000080160,5.36604,2.10554,1.85943,1.66814,9.40745,5.05076,4.15961,5.78007,5.41637,2.89928,2.28801,2.27129,6.32701,6.37621,4.13759,5.99027
-211,1.025,1000080160,5.46833,2.14277,1.90028,1.69809,9.33578,5.61069,4.5234,6.94615,5.46017,2.37209,2.02841,1.88083,5.76135,10.8548,3.88145,5.53909
-211,1.075,1000080160,5.58813,2.13697,1.91813,1.69269,9.73526,5.7197,4.49256,6.87077,5.54859,2.66377,2.20332,2.10644,6.26677,6.18135,4.03069,5.68839
-211,1.125,1000080160,5.73758,2.189,1.97706,1.73245,8.85364,6.00795,4.76551,7.8518,5.55442,2.93058,2.34293,2.30381,5.17839,9.53142,4.33583,6.99522
-211,1.175,1000080160,5.61271,2.21184,1.96827,1.75368,9.01914,7.09267,5.39076,10.4167,5.77212,2.57493,2.20801,2.04549,5.08079,9.89461,4.02836,6.05029
-211,1.225,1000080160,5.65439,2.36272,2.06391,1.87592,10.5749,13.0692,5.63344,20.5247,5.50111,3.26782,2.48016,2.54336,2.33879,15.9669,5.74634,18.7696
-211,1.275,1000080160,5.81988,2.34475,2.08613,1.86085,10.2297,7.29734,5.16572,9.43577,5.51847,2.80505,2.26507,2.2107,2.00015,12.4876,6.13719,5.65429
-211,1.325,1000080160,5.76714,2.49703,2.16438,1.98349,10.1033,6.79135,4.9274,8.58651,5.24427,3.05957,2.30918,2.37069,2.00186,9.55152,5.27408,4.31898
-211,1.375,1000080160,5.96695,2.45362,2.17885,1.94942,9.09646,6.79423,5.1726,9.63083,5.34014,3.40171,2.49643,2.62479,2.20015,11.9613,4.8195,8.75077
-211,1.425,1000080160,6.0378,2.45936,2.19563,1.95377,9.95422,5.28971,4.17054,5.85126,5.46299,2.6128,2.15885,2.06482,2.0199,9.60597,5.30535,6.6764
-211,1.475,1000080160,5.99166,2.66804,2.30743,2.12375,10.3254,5.06587,3.95571,5.19018,5.25296,3.96576,2.70656,3.0182,3.29121,17.081,4.64874,8.59802
-211,1.525,1000080160,6.04536,2.53666,2.24324,2.01751,11.6231,13.3185,4.89508,8.72264,5.085,3.92181,2.6312,2.95364,2.00031,9.44081,5.714,4.96788
-211,1.575,1000080160,6.1293,2.70663,2.35824,2.15758,9.68134,3.65618,3.25341,3.34562,4.93127,4.02069,2.61159,2.99198,3.1561,17.3478,4.31786,7.63609
-211,1.625,1000080160,6.16751,2.96159,2.50827,2.36537,10.0942,5.99224,4.49011,6.96602,5.40729,2.72061,2.19798,2.14026,2.00032,9.36599,4.82462,3.76667
-211,1.675,1000080160,6.43067,2.54473,2.31736,2.02218,10.496,5.75345,4.16555,6.0255,4.99393,3.31297,2.34323,2.5234,2.00008,12.4904,4.42292,3.28853
-211,1.725,1000080160,6.27122,2.69033,2.37739,2.14688,11.1731,6.80544,4.40535,6.82322,4.45808,4.40345,2.59044,3.17051,2.00133,9.57635,4.48205,3.40557
-211,1.775,1000080160,6.4219,2.68623,2.40399,2.14362,11.2536,4.984,3.56335,4.36017,4.46609,10.0214,3.05726,4.00611,4.6196,9.17432,3.8222,5.67609
-211,1.825,1000080160,6.43884,2.73007,2.4348,2.18019,11.1429,3.80359,3.03344,3.16534,4.94742,4.05637,2.63289,3.01998,2.00011,14.5126,4.56952,3.40449
-211,1.875,1000080160,6.51947,2.72592,2.4471,2.17876,14.857,11.1099,6.73516,18.1548,4.81326,10.3041,3.23764,4.23482,2.00197,12.2058,4.68845,3.62277
-211,1.925,1000080160,6.49139,2.73989,2.44964,2.19075,10.8618,5.83327,4.12426,5.80767,5.00425,4.79974,2.96625,3.57423,2.51139,9.47194,4.19256,7.38721
-211,1.975,1000080160,6.64265,2.69031,2.44547,2.14817,11.0266,6.49757,4.34127,6.59875,2.81953,17.4095,3.7451,6.24142,2.00407,15.439,4.55464,3.58765
-211,2.025,1000080160,6.66441,2.58425,2.38052,2.05302,10.8152,4.03929,3.27625,3.52585,5.42437,2.27249,1.96494,1.80118,2.00054,17.6777,4.12355,2.99469
-211,0.075,1000180400,2,2.50762,1.16728,0.814418,2.00002,14.1007,5.25568,3.66455,5.91762,2.02124,1.8936,1.58361,5.41174,3.18129,2.42392,2.46946
-211,0.125,1000180400,2.00006,11.8552,2.29778,1.60473,2.00029,10.6335,5.67873,3.95477,6.14063,2.2578,2.08527,1.78074,5.28031,4.50605,2.95884,3.38777
-211,0.175,1000180400,2,15.2051,3.22584,2.25123,2.00373,9.61382,6.45782,4.6769,6.29203,3.69588,2.91831,2.92003,6.19592,3.91292,3.00305,3.06723
-211,0.225,1000180400,2.00386,17.6566,4.0318,2.96519,4.3846,16.0745,6.26919,9.59503,6.15721,5.67423,3.80801,4.38034,7.12009,3.46277,3.0014,2.77616
-211,0.275,1000180400,5.80329,3.3991,2.63665,2.65977,5.77668,9.65552,6.04964,8.36648,6.03702,10.9482,4.46631,5.51587,7.80457,3.33675,3.05716,2.66809
-211,0.325,1000180400,6.25566,2.82033,2.44995,2.24627,6.75285,10.247,6.31741,8.3968,5.78716,10.1165,5.05177,6.66785,8.0699,3.54039,3.23468,2.84027
-211,0.375,1000180400,6.49438,2.88975,2.54099,2.30319,8.71961,12.24,5.86788,6.59294,4.96095,13.0302,6.15601,8.93643,8.28296,3.78596,3.42887,3.05111
-211,0.425,1000180400,6.66703,3.07038,2.67914,2.45212,9.66242,7.36273,5.94123,6.3249,4.98448,14.0908,6.52809,9.65808,8.53362,3.97914,3.5983,3.21688
