probe,ke,target,consthA,constErrhA,slopehA,slopeErrhA,consthN,constErrhN,slopehN,slopeErrhN,constINCL,constErrINCL,slopeINCL,slopeErrINCL,constGeant4,constErrGeant4,slopeGeant4,slopeErrGeant4
2112,1.575,1000080160,0.213794,0.341661,0.199299,0.31277,0.303147,0.459599,0.298137,0.366145,0.529686,0.770599,0.521993,0.542461,0.330612,0.495392,0.326108,0.383884
2112,1.625,1000080160,0.213821,0.342199,0.200687,0.314181,0.290474,0.442573,0.284659,0.357689,0.519442,0.754875,0.513252,0.534356,0.337881,0.504945,0.334021,0.389358
2112,1.675,1000080160,0.214005,0.342596,0.20136,0.314741,0.291156,0.443642,0.285539,0.358349,0.521279,0.756527,0.516188,0.536979,0.352375,0.523472,0.350092,0.400651
2112,1.725,1000080160,0.22396,0.355504,0.211374,0.318609,0.300371,0.455556,0.294685,0.363645,0.517167,0.751705,0.51093,0.532235,0.355572,0.529006,0.351099,0.401189
2112,1.775,1000080160,0.223125,0.354619,0.210871,0.318661,0.31087,0.468565,0.305577,0.370091,0.518793,0.753963,0.512599,0.53376,0.353918,0.526956,0.350356,0.401022
2112,1.825,1000080160,0.215809,0.344858,0.203566,0.3157,0.32151,0.483452,0.316543,0.377522,0.506863,0.736367,0.50161,0.523712,0.339135,0.50689,0.336393,0.391454
2112,1.875,1000080160,0.206783,0.333601,0.192704,0.311208,0.320361,0.481609,0.315084,0.376338,0.530287,0.770492,0.52373,0.544004,0.370847,0.55006,0.368805,0.414976
2112,1.925,1000080160,0.222717,0.354302,0.210887,0.318972,0.311062,0.46969,0.306334,0.371142,0.536641,0.779493,0.530409,0.550277,0.379139,0.561493,0.377971,0.422174
2112,1.975,1000080160,0.216188,0.344935,0.20295,0.314789,0.316847,0.476969,0.312151,0.374663,0.539819,0.784024,0.533211,0.552796,0.345173,0.515615,0.34266,0.396118
2112,2.025,1000080160,0.218253,0.346885,0.203758,0.314131,0.305243,0.460811,0.299513,0.366041,0.53974,0.784186,0.533154,0.55285,0.371408,0.566236,0.369148,0.419249
2112,0.075,1000180400,0.239006,0.339354,0.239068,0.240902,0.448364,0.640828,0.445978,0.449492,2.50577,4.73172,2.09843,2.50379,2.35865,4.34017,2.00535,2.357
2112,0.125,1000180400,0.184227,0.263231,0.184104,0.189202,0.370463,0.528125,0.368518,0.370514,1.32236,2.06261,1.24198,1.32253,1.16952,1.78891,1.11149,1.16906
2112,0.175,1000180400,0.159424,0.229739,0.158835,0.16731,0.343828,0.489754,0.342085,0.343722,0.956712,1.42731,0.924017,0.956788,0.86334,1.27597,0.838635,0.863068
2112,0.225,1000180400,0.151954,0.219626,0.151358,0.161163,0.328976,0.468119,0.327749,0.32923,0.763265,1.11592,0.748001,0.765105,0.726315,1.06006,0.711256,0.726063
2112,0.275,1000180400,0.149704,0.216696,0.148979,0.15925,0.31077,0.441776,0.310001,0.311346,0.685071,0.996314,0.672538,0.685011,0.635569,0.922085,0.623765,0.633764
2112,0.325,1000180400,0.142794,0.207214,0.142235,0.153899,0.290632,0.413031,0.289918,0.291199,0.598316,0.863947,0.590543,0.598908,0.556765,0.80194,0.550162,0.556909
2112,0.375,1000180400,0.139905,0.203652,0.138979,0.151398,0.283098,0.400492,0.282162,0.282596,0.5446,0.783448,0.538877,0.54519,0.50298,0.721116,0.499306,0.504274
2112,0.425,1000180400,0.139224,0.202745,0.138286,0.150867,0.268571,0.38141,0.268247,0.269605,0.494505,0.709551,0.489769,0.494488,0.433675,0.620134,0.430507,0.433682
2112,0.475,1000180400,0.138386,0.201628,0.137435,0.150217,0.256202,0.363719,0.256136,0.257633,0.442286,0.632525,0.439205,0.442571,0.386059,0.550923,0.383593,0.385836
2112,0.525,1000180400,0.13713,0.199979,0.136131,0.149227,0.244805,0.348001,0.244238,0.245963,0.400442,0.571357,0.398367,0.400865,0.344166,0.490236,0.342418,0.344055
2112,0.575,1000180400,0.131126,0.191934,0.130078,0.144706,0.231492,0.329169,0.231071,0.233163,0.367405,0.523808,0.36534,0.367284,0.321885,0.458008,0.320608,0.322024
2112,0.625,1000180400,0.134182,0.196032,0.133159,0.146992,0.21724,0.309246,0.216791,0.219479,0.339377,0.483273,0.337771,0.339354,0.289305,0.411105,0.288636,0.289912
2112,0.675,1000180400,0.13513,0.197277,0.134141,0.147724,0.203683,0.289846,0.203922,0.20735,0.314977,0.448233,0.31357,0.314937,0.269839,0.383483,0.269134,0.270486
2112,0.725,1000180400,0.131566,0.192523,0.130524,0.145034,0.198931,0.283813,0.198456,0.202289,0.297614,0.423119,0.296691,0.297979,0.251106,0.356791,0.25066,0.252246
2112,0.775,1000180400,0.134192,0.196045,0.133169,0.146999,0.190073,0.271541,0.189637,0.194209,0.284869,0.404918,0.28403,0.285312,0.236929,0.336606,0.236764,0.238668
2112,0.825,1000180400,0.131842,0.192893,0.130803,0.145241,0.18533,0.264883,0.185052,0.190063,0.262233,0.372442,0.261896,0.263317,0.22322,0.317478,0.222921,0.225316
2112,0.875,1000180400,0.128774,0.188898,0.127589,0.142899,0.175326,0.251082,0.175142,0.181261,0.255825,0.363232,0.255691,0.257192,0.211949,0.301827,0.211546,0.214507
2112,0.925,1000180400,0.127284,0.186906,0.126083,0.14181,0.170516,0.244786,0.169994,0.176789,0.242281,0.344461,0.241687,0.243469,0.201739,0.287623,0.201355,0.204965
2112,0.975,1000180400,0.124585,0.183365,0.123283,0.139819,0.165987,0.238564,0.16552,0.172946,0.236733,0.336662,0.23613,0.238062,0.195961,0.279694,0.195488,0.199548
2112,1.025,1000180400,0.126962,0.186476,0.125754,0.141574,0.164527,0.236638,0.163986,0.171644,0.226575,0.322335,0.226068,0.228341,0.188349,0.26907,0.188021,0.192735
2112,1.075,1000180400,0.12757,0.187287,0.126373,0.142019,0.155958,0.224836,0.155612,0.164633,0.220932,0.313815,0.221259,0.223724,0.185203,0.264688,0.184941,0.189958
2112,1.125,1000180400,0.120071,0.177435,0.118603,0.136563,0.158724,0.228799,0.158131,0.166729,0.213956,0.304491,0.213727,0.216567,0.178941,0.256138,0.178615,0.184316
2112,1.175,1000180400,0.124707,0.183524,0.123411,0.139909,0.159193,0.229433,0.158603,0.167121,0.207963,0.296298,0.207544,0.210746,0.174151,0.249362,0.174095,0.180335
2112,1.225,1000180400,0.116695,0.173012,0.115082,0.134174,0.155785,0.2246,0.155439,0.164491,0.208027,0.296385,0.207609,0.210807,0.173199,0.248425,0.172695,0.179125
