probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
2112,1.625,1000180400,-1.48239,2.29758,2.29758,1.60819,-1.25485,2.35175,2.35175,1.64403,-1.37137,1.73532,1.73532,1.2154,-1.74503,1.73088,1.73088,1.21232
2112,1.675,1000180400,-1.58746,2.31195,2.31195,1.61885,-1.21572,2.33858,2.33858,1.63846,-1.37521,1.75522,1.75522,1.22945,-1.75426,1.7761,1.7761,1.24429
2112,1.725,1000180400,-1.60959,2.32358,2.32358,1.62734,-1.20022,2.22554,2.22554,1.55622,-1.40957,1.75694,1.75694,1.2307,-1.704,1.75705,1.75705,1.2279
2112,1.775,1000180400,-1.56975,2.28423,2.28423,1.59921,-1.23185,2.34833,2.34833,1.64118,-1.4095,1.75877,1.75877,1.23202,-1.76718,1.75988,1.75988,1.23611
2112,1.825,1000180400,-1.48952,2.31501,2.31501,1.62175,-1.19428,2.30068,2.30068,1.61191,-1.39794,1.78224,1.78224,1.24532,-1.77449,1.75183,1.75183,1.22728
2112,1.875,1000180400,-1.5848,2.32487,2.32487,1.62809,-1.20145,2.31224,2.31224,1.61827,-1.36687,1.73326,1.73326,1.21415,-1.69319,1.79903,1.79903,1.26162
2112,1.925,1000180400,-1.47623,2.2814,2.2814,1.59639,-1.19513,2.33497,2.33497,1.6323,-1.37571,1.78393,1.78393,1.24962,-1.75684,1.77191,1.77191,1.24323
2112,1.975,1000180400,-1.54118,2.25478,2.25478,1.57905,-1.23049,2.21325,2.21325,1.54833,-1.3678,1.75807,1.75807,1.23158,-1.78104,1.78533,1.78533,1.25062
2112,2.025,1000180400,-1.62304,2.29267,2.29267,1.60507,-1.11299,2.23973,2.23973,1.56678,-1.38469,1.72162,1.72162,1.20596,-1.69809,1.75753,1.75753,1.23313
2112,0.075,1000260560,-0.726233,2.3155,2.3155,1.62645,-0.702054,1.93567,1.93567,1.35329,0.0384909,1.27278,1.27278,0.891484,0.015528,1.34791,1.34791,0.944133
2112,0.125,1000260560,-0.919932,2.48608,2.48608,1.73663,-0.740083,2.04798,2.04798,1.43464,0.0831245,1.34252,1.34252,0.940382,-0.130482,1.41751,1.41751,0.991568
2112,0.175,1000260560,-1.04893,2.51783,2.51783,1.7637,-0.82902,2.08187,2.08187,1.45654,0.0411277,1.40193,1.40193,0.98222,-0.236775,1.49184,1.49184,1.0448
2112,0.225,1000260560,-0.976973,2.50925,2.50925,1.75967,-0.863502,2.16317,2.16317,1.51296,-0.04936,1.43291,1.43291,1.0016,-0.303283,1.52225,1.52225,1.06517
2112,0.275,1000260560,-1.11107,2.49648,2.49648,1.7488,-0.86481,2.15309,2.15309,1.50851,-0.0645018,1.47931,1.47931,1.03452,-0.317595,1.57573,1.57573,1.10351
2112,0.325,1000260560,-1.14036,2.46522,2.46522,1.72702,-0.824617,2.18221,2.18221,1.52545,-0.152358,1.47363,1.47363,1.03124,-0.304821,1.57637,1.57637,1.10345
2112,0.375,1000260560,-1.16496,2.44184,2.44184,1.71048,-0.884757,2.25802,2.25802,1.57888,-0.165078,1.51466,1.51466,1.05975,-0.334743,1.59097,1.59097,1.11383
