probe,ke,target,meanhA,meanErrhA,stdhA,stdErrhA,meannhN,meanErrhN,stdhN,stdErrhN,meanINCL,meanErrINCL,stdINCL,stdErrINCL,meanGeant4,meanErrGeant4,stdGeant4,stdErrGeant4
-211,0.275,1000180400,-1.35129,3.23677,3.23677,2.26663,-1.9217,2.15585,2.15585,1.51017,-3.52882,1.39739,1.39739,0.980644,-3.46828,1.47468,1.47468,1.03303
-211,0.325,1000180400,-1.29633,3.34352,3.34352,2.34236,-2.00837,2.22329,2.22329,1.55522,-3.5833,1.41797,1.41797,0.991941,-3.51884,1.50404,1.50404,1.05354
-211,0.375,1000180400,-1.23748,3.36453,3.36453,2.35606,-2.0299,2.37598,2.37598,1.66367,-3.62419,1.3939,1.3939,0.976893,-3.55089,1.48187,1.48187,1.03813
-211,0.425,1000180400,-1.02102,3.41452,3.41452,2.39211,-2.09972,2.50292,2.50292,1.75277,-3.63499,1.43621,1.43621,1.00916,-3.56641,1.48621,1.48621,1.04114
-211,0.475,1000180400,-1.20721,3.50713,3.50712,2.45701,-2.14198,2.53766,2.53766,1.775,-3.68967,1.43441,1.43441,1.00491,-3.62856,1.48118,1.48118,1.03505
-211,0.525,1000180400,-0.949526,3.55843,3.55843,2.49292,-2.12138,2.51377,2.51377,1.75857,-3.82691,1.43207,1.43207,1.00326,-3.71842,1.47642,1.47642,1.03495
-211,0.575,1000180400,-0.809432,3.53649,3.53649,2.48105,-2.21109,2.54876,2.54876,1.78392,-3.88611,1.48469,1.48469,1.03959,-3.77718,1.46818,1.46818,1.02847
-211,0.625,1000180400,-0.800961,3.53029,3.53029,2.47394,-2.21055,2.64459,2.64459,1.85168,-3.92032,1.46914,1.46914,1.0296,-3.88543,1.38886,1.38886,0.975121
-211,0.675,1000180400,-0.76858,3.6533,3.65329,2.55921,-2.14538,2.60165,2.60165,1.82255,-4.0102,1.40188,1.40188,0.979986,-3.99801,1.40679,1.40679,0.985444
-211,0.725,1000180400,-0.687738,3.63737,3.63737,2.54742,-2.17414,2.65704,2.65704,1.85982,-4.04951,1.45426,1.45426,1.01879,-4.06508,1.38268,1.38268,0.968356
-211,0.775,1000180400,-0.682046,3.66764,3.66764,2.5695,-2.12696,2.68876,2.68876,1.88274,-3.98818,1.45856,1.45856,1.02183,-4.10534,1.3649,1.3649,0.955937
-211,0.825,1000180400,-0.551047,3.6452,3.6452,2.55367,-2.03472,2.55378,2.55378,1.78893,-4.10248,1.51217,1.51217,1.05928,-4.15447,1.32917,1.32917,0.930565
-211,0.875,1000180400,-0.318846,3.73896,3.73896,2.61486,-2.18223,2.54945,2.54945,1.78572,-4.12547,1.41445,1.41445,0.990795,-4.20126,1.28253,1.28253,0.897665
-211,0.925,1000180400,-0.149323,3.50515,3.50515,2.45537,-2.10661,2.70451,2.70451,1.89937,-4.2198,1.45634,1.45634,1.01994,-4.19752,1.34805,1.34805,0.94436
-211,0.975,1000180400,-0.435533,3.67221,3.67221,2.57494,-2.22816,2.78413,2.78413,1.94639,-4.19148,1.40533,1.40533,0.984473,-4.18687,1.3766,1.3766,0.964339
-211,1.025,1000180400,-0.0363349,3.67339,3.67338,2.57235,-2.2762,2.75715,2.75715,1.93097,-4.27413,1.3916,1.3916,0.972406,-4.11957,1.43079,1.43079,1.00234
-211,1.075,1000180400,-0.046131,3.67527,3.67527,2.57477,-2.27425,2.68842,2.68842,1.8833,-4.20507,1.52359,1.52359,1.06701,-4.22217,1.36856,1.36856,0.959191
-211,1.125,1000180400,0.136295,3.70374,3.70373,2.59936,-2.23549,2.8206,2.8206,1.97571,-4.23474,1.51563,1.51563,1.05946,-4.13601,1.41694,1.41694,0.990409
-211,1.175,1000180400,0.173542,3.80173,3.80173,2.6601,-2.53704,2.61723,2.61723,1.83346,-4.32313,1.51129,1.51129,1.05739,-4.09829,1.44493,1.44493,1.01188
-211,1.225,1000180400,0.158028,3.77902,3.77901,2.64519,-2.28033,2.81045,2.81045,1.96644,-4.36772,1.43122,1.43122,1.00346,-4.19921,1.3591,1.3591,0.952925
-211,1.275,1000180400,0.341079,3.74526,3.74525,2.62389,-2.31542,2.85752,2.85752,2.00093,-4.37114,1.53797,1.53797,1.07701,-4.10476,1.50987,1.50987,1.05504
-211,1.325,1000180400,0.476988,3.78725,3.78725,2.6531,-2.41579,2.84636,2.84636,1.99369,-4.35256,1.42232,1.42232,0.996403,-4.03383,1.51834,1.51834,1.0637
-211,1.375,1000180400,0.840292,3.75046,3.75045,2.62756,-2.26271,2.61362,2.61362,1.83125,-4.55263,1.41281,1.41281,0.989153,-4.14054,1.60544,1.60544,1.12407
-211,1.425,1000180400,0.620792,3.732,3.73199,2.61239,-2.461,2.75325,2.75325,1.92726,-4.36471,1.44889,1.44889,1.01506,-4.12482,1.52762,1.52762,1.06991
-211,1.475,1000180400,0.921059,3.77786,3.77785,2.64675,-2.60632,2.66615,2.66615,1.86674,-4.50597,1.45746,1.45746,1.02048,-4.14516,1.50065,1.50065,1.05055
-211,1.525,1000180400,1.10105,3.85657,3.85654,2.70191,-2.43478,2.72557,2.72557,1.90811,-4.52922,1.6142,1.6142,1.13059,-4.02303,1.5547,1.5547,1.08915
-211,1.575,1000180400,0.902843,3.84166,3.84165,2.69126,-2.43939,2.89829,2.89829,2.03047,-4.27091,1.46078,1.46078,1.02182,-4.21617,1.50549,1.50548,1.05438
-211,1.625,1000180400,1.10017,3.87829,3.87827,2.71664,-2.64683,2.89601,2.89601,2.0246,-4.34746,1.5383,1.5383,1.07762,-3.97942,1.67233,1.67233,1.17153
-211,1.675,1000180400,1.12935,3.83051,3.83049,2.68364,-2.82157,2.8377,2.8377,1.98785,-4.50526,1.64295,1.64295,1.1509,-4.17456,1.60061,1.60061,1.12101
-211,1.725,1000180400,1.30169,3.7143,3.71428,2.59681,-2.42885,3.09543,3.09543,2.16811,-4.3392,1.54058,1.54058,1.07793,-4.02466,1.59092,1.59092,1.11416
-211,1.775,1000180400,1.56647,3.79535,3.79532,2.65819,-2.7402,2.812,2.812,1.96718,-4.32237,1.4375,1.4375,1.00672,-4.14302,1.60788,1.60788,1.12587
-211,1.825,1000180400,1.47678,3.71688,3.71686,2.60582,-2.64894,3.07964,3.07964,2.15712,-4.53226,1.42389,1.42389,0.996605,-4.10369,1.67136,1.67136,1.16936
-211,1.875,1000180400,1.66522,3.78684,3.78681,2.65299,-2.34865,2.66146,2.66146,1.86249,-4.19173,1.5612,1.5612,1.09305,-4.125,1.58087,1.58087,1.10729
-211,1.925,1000180400,1.89102,3.96532,3.96522,2.77854,-2.55759,2.69448,2.69448,1.88521,-4.34615,1.65678,1.65678,1.16043,-3.95455,1.73163,1.73163,1.21262
-211,1.975,1000180400,1.99842,3.79954,3.79949,2.65742,-2.64444,3.08434,3.08434,2.15824,-4.65238,1.62584,1.62584,1.13902,-4.00843,1.58885,1.58885,1.11276
-211,2.025,1000180400,2.13044,3.96089,3.96076,2.7753,-2.08974,2.73813,2.73813,1.91805,-4.4717,1.55647,1.55647,1.0899,-3.96667,1.64698,1.64698,1.15249
-211,0.075,1000260560,-1.4952,0.988042,0.988042,0.691748,-1.76993,1.89643,1.89643,1.32795,-2.56021,1.33452,1.33452,0.934899,-1.97726,1.463,1.463,1.02364
-211,0.125,1000260560,-1.51035,1.87895,1.87052,1.31579,-1.79476,2.00989,2.00988,1.40776,-2.60896,1.3532,1.3532,0.947871,-1.94248,1.49556,1.49556,1.04597
-211,0.175,1000260560,-1.6628,2.44966,2.44966,1.71695,-1.79179,2.10118,2.10118,1.47157,-2.72207,1.35296,1.35296,0.947675,-2.13344,1.52278,1.52278,1.06603
-211,0.225,1000260560,-1.64332,2.92891,2.92891,2.05014,-1.77461,2.22626,2.22626,1.55976,-2.79143,1.37653,1.37653,0.964265,-2.36636,1.55641,1.55641,1.09039
-211,0.275,1000260560,-1.78269,3.37898,3.37898,2.36632,-1.79172,2.38355,2.38355,1.66786,-2.84694,1.36997,1.36997,0.95973,-2.52448,1.54362,1.54362,1.08118
-211,0.325,1000260560,-1.644,3.55057,3.55057,2.48728,-1.82473,2.47065,2.47065,1.72768,-2.90492,1.39353,1.39353,0.975896,-2.62052,1.55573,1.55573,1.08949
-211,0.375,1000260560,-1.59486,3.58639,3.58639,2.51227,-1.8528,2.70861,2.70861,1.89487,-2.97196,1.41291,1.41291,0.989839,-2.64328,1.56501,1.56501,1.09581
-211,0.425,1000260560,-1.6378,3.638,3.63799,2.54799,-1.99281,2.65706,2.65706,1.8594,-3.03803,1.41682,1.41682,0.99281,-2.69482,1.55106,1.55106,1.08616
-211,0.475,1000260560,-1.63917,3.62439,3.62438,2.53919,-1.90493,2.70499,2.70499,1.8948,-3.10528,1.45722,1.45722,1.01863,-2.74121,1.57576,1.57576,1.10371
-211,0.525,1000260560,-1.42384,3.651,3.651,2.55787,-1.90231,2.79407,2.79407,1.95592,-3.17048,1.46253,1.46253,1.02454,-2.77233,1.58502,1.58502,1.11373
-211,0.575,1000260560,-1.39151,3.57857,3.57856,2.50312,-1.96372,2.88446,2.88446,2.01974,-3.25193,1.5067,1.5067,1.05549,-2.89742,1.58549,1.58549,1.11072
-211,0.625,1000260560,-1.34664,3.68908,3.68907,2.58295,-1.94878,3.01733,3.01733,2.11371,-3.3168,1.5027,1.5027,1.05275,-2.98516,1.57555,1.57555,1.10377
-211,0.675,1000260560,-1.33388,3.66266,3.66265,2.56487,-1.76258,3.05907,3.05907,2.14325,-3.44026,1.53303,1.53303,1.07366,-3.14033,1.54552,1.54552,1.08258
-211,0.725,1000260560,-1.29385,3.66715,3.66714,2.56895,-1.86478,2.98108,2.98108,2.08798,-3.46281,1.58853,1.58853,1.1119,-3.27261,1.49601,1.49601,1.0479
-211,0.775,1000260560,-1.11263,3.84258,3.84256,2.69198,-1.90799,2.92816,2.92816,2.05085,-3.58563,1.57319,1.57319,1.10175,-3.33016,1.52835,1.52835,1.07057
-211,0.825,1000260560,-1.20189,3.74985,3.74983,2.62058,-1.92723,3.10843,3.10842,2.17651,-3.65013,1.59571,1.59571,1.11766,-3.37796,1.48381,1.48381,1.03947
-211,0.875,1000260560,-1.13155,3.80065,3.80063,2.66262,-1.81717,2.81978,2.81978,1.97335,-3.64897,1.58029,1.58029,1.10393,-3.41835,1.49142,1.49142,1.04434
-211,0.925,1000260560,-0.997805,3.8253,3.82529,2.6799,-1.89856,3.00708,3.00708,2.1031,-3.73744,1.61054,1.61054,1.1281,-3.48747,1.49212,1.49212,1.04515
-211,0.975,1000260560,-0.898671,3.85691,3.85689,2.70726,-2.12572,3.06933,3.06933,2.14949,-3.81951,1.6189,1.6189,1.13213,-3.44861,1.48304,1.48304,1.03879
-211,1.025,1000260560,-0.806074,3.86204,3.86202,2.70572,-2.02141,3.07257,3.07257,2.14899,-3.86386,1.54949,1.54949,1.08732,-3.45396,1.53271,1.53271,1.07689
-211,1.075,1000260560,-0.852541,3.81479,3.81477,2.67234,-2.06336,2.99309,2.99309,2.09628,-3.89466,1.66334,1.66334,1.16521,-3.5037,1.53898,1.53898,1.08117
